Year,Month,Mdate,Sensor_Name,Count,Rank
2012,December,30,Bourke Street Mall (South),28762,2.0
2012,December,30,Bourke Street Mall (North),27676,3.0
2012,December,30,Melbourne Central,25151,4.0
2012,December,30,Princes Bridge,23458,5.0
2012,December,30,Flinders Street Station Underpass,19087,6.0
2012,December,30,Australia on Collins,12110,7.0
2012,December,30,Sandridge Bridge,8153,8.0
2012,December,30,New Quay,6987,9.0
2012,December,30,Waterfront City,4407,10.0
2012,December,31,Town Hall (West),47360,1.0
2012,December,31,Melbourne Central,34168,2.0
2012,December,31,Bourke Street Mall (South),34154,3.0
2012,December,31,Princes Bridge,33531,4.0
2012,December,31,Bourke Street Mall (North),31976,5.0
2012,December,31,Flinders Street Station Underpass,31172,6.0
2012,December,31,New Quay,26245,7.0
2012,December,31,Birrarung Marr,24824,8.0
2012,December,31,Waterfront City,21259,9.0
2012,December,31,Australia on Collins,17226,10.0
2012,February,1,Town Hall (West),35803,1.0
2012,February,1,Flinders Street Station Underpass,29903,2.0
2012,February,1,Bourke Street Mall (South),27349,3.0
2012,February,1,Flagstaff Station,25708,4.0
2012,February,1,Bourke Street Mall (North),24039,5.0
2012,February,1,Melbourne Central,23714,6.0
2012,February,1,Princes Bridge,20944,7.0
2012,February,1,Australia on Collins,18091,8.0
2012,February,1,State Library,16055,9.0
2012,February,1,Collins Place (South),14365,10.0
2012,February,2,Town Hall (West),35777,1.0
2012,February,2,Flinders Street Station Underpass,30260,2.0
2012,February,2,Bourke Street Mall (South),28870,3.0
2012,February,2,Melbourne Central,25795,4.0
2012,February,2,Bourke Street Mall (North),25436,5.0
2012,February,2,Flagstaff Station,24972,6.0
2012,February,2,Australia on Collins,20239,7.0
2012,February,2,Princes Bridge,20225,8.0
2012,February,2,State Library,16870,9.0
2012,February,2,Collins Place (South),15530,10.0
2012,February,3,Town Hall (West),39654,1.0
2012,February,3,Flinders Street Station Underpass,32985,2.0
2012,February,3,Bourke Street Mall (South),32844,3.0
2012,February,3,Bourke Street Mall (North),31234,4.0
2012,February,3,Melbourne Central,28716,5.0
2012,February,3,Flagstaff Station,23998,6.0
2012,February,3,Princes Bridge,22922,7.0
2012,February,3,Australia on Collins,21195,8.0
2012,February,3,State Library,18528,9.0
2012,February,3,Collins Place (South),15139,10.0
2012,February,4,Town Hall (West),40439,1.0
2012,February,4,Princes Bridge,32967,2.0
2012,February,4,Melbourne Central,29976,3.0
2012,February,4,Bourke Street Mall (South),27744,4.0
2012,February,4,Flinders Street Station Underpass,21756,5.0
2012,February,4,Bourke Street Mall (North),18925,6.0
2012,February,4,State Library,18309,7.0
2012,February,4,New Quay,18135,8.0
2012,February,4,Australia on Collins,13393,9.0
2012,February,4,Waterfront City,13192,10.0
2012,February,5,Town Hall (West),28547,1.0
2012,February,5,Princes Bridge,26214,2.0
2012,February,5,Melbourne Central,21115,3.0
2012,February,5,Bourke Street Mall (South),20959,4.0
2012,February,5,New Quay,15149,5.0
2012,February,5,Flinders Street Station Underpass,14998,6.0
2012,February,5,State Library,13377,7.0
2012,February,5,Bourke Street Mall (North),13227,8.0
2012,February,5,Waterfront City,9671,9.0
2012,February,5,Australia on Collins,9307,10.0
2012,February,6,Town Hall (West),37335,1.0
2012,February,6,Flinders Street Station Underpass,29417,2.0
2012,February,6,Flagstaff Station,26125,3.0
2012,February,6,Bourke Street Mall (South),26094,4.0
2012,February,6,Melbourne Central,24509,5.0
2012,February,6,Bourke Street Mall (North),22250,6.0
2012,February,6,Princes Bridge,18927,7.0
2012,February,6,State Library,17799,8.0
2012,February,6,Australia on Collins,17658,9.0
2012,February,6,Collins Place (South),14641,10.0
2012,February,7,Town Hall (West),37119,1.0
2012,February,7,Flinders Street Station Underpass,29645,2.0
2012,February,7,Flagstaff Station,27003,3.0
2012,February,7,Bourke Street Mall (South),25755,4.0
2012,February,7,Melbourne Central,23561,5.0
2012,February,7,Bourke Street Mall (North),22467,6.0
2012,February,7,Princes Bridge,18472,7.0
2012,February,7,Australia on Collins,17542,8.0
2012,February,7,State Library,16663,9.0
2012,February,7,Collins Place (South),14803,10.0
2012,February,8,Town Hall (West),39016,1.0
2012,February,8,Flinders Street Station Underpass,30244,2.0
2012,February,8,Bourke Street Mall (South),26774,3.0
2012,February,8,Flagstaff Station,26703,4.0
2012,February,8,Melbourne Central,25147,5.0
2012,February,8,Bourke Street Mall (North),23275,6.0
2012,February,8,Princes Bridge,21042,7.0
2012,February,8,Australia on Collins,19030,8.0
2012,February,8,State Library,17426,9.0
2012,February,8,Collins Place (South),14673,10.0
2012,February,9,Town Hall (West),40933,1.0
2012,February,9,Flinders Street Station Underpass,30899,2.0
2012,February,9,Bourke Street Mall (South),28834,3.0
2012,February,9,Flagstaff Station,26906,4.0
2012,February,9,Melbourne Central,26060,5.0
2012,February,9,Bourke Street Mall (North),25336,6.0
2012,February,9,Princes Bridge,20424,7.0
2012,February,9,Australia on Collins,19576,8.0
2012,February,9,State Library,17972,9.0
2012,February,9,Collins Place (South),15208,10.0
2012,February,10,Town Hall (West),46172,1.0
2012,February,10,Bourke Street Mall (South),32996,2.0
2012,February,10,Flinders Street Station Underpass,32718,3.0
2012,February,10,Melbourne Central,30574,4.0
2012,February,10,Bourke Street Mall (North),29856,5.0
2012,February,10,Flagstaff Station,24425,6.0
2012,February,10,Princes Bridge,23353,7.0
2012,February,10,Australia on Collins,21537,8.0
2012,February,10,State Library,20312,9.0
2012,February,10,Collins Place (South),15372,10.0
2012,February,11,Town Hall (West),36970,1.0
2012,February,11,Melbourne Central,27479,2.0
2012,February,11,Bourke Street Mall (South),26657,3.0
2012,February,11,Bourke Street Mall (North),23318,4.0
2012,February,11,Flinders Street Station Underpass,19442,5.0
2012,February,11,Princes Bridge,19420,6.0
2012,February,11,State Library,15587,7.0
2012,February,11,Australia on Collins,13561,8.0
2012,February,11,New Quay,9159,9.0
2012,February,11,Waterfront City,8195,10.0
2012,February,12,Town Hall (West),28856,1.0
2012,February,12,Melbourne Central,20988,2.0
2012,February,12,Bourke Street Mall (South),19687,3.0
2012,February,12,Bourke Street Mall (North),18209,4.0
2012,February,12,Flinders Street Station Underpass,16506,5.0
2012,February,12,Princes Bridge,16332,6.0
2012,February,12,State Library,11871,7.0
2012,February,12,Australia on Collins,9747,8.0
2012,February,12,Sandridge Bridge,5462,9.0
2012,February,12,Waterfront City,4278,10.0
2012,February,13,Town Hall (West),39577,1.0
2012,February,13,Flinders Street Station Underpass,29382,2.0
2012,February,13,Bourke Street Mall (South),27142,3.0
2012,February,13,Melbourne Central,26780,4.0
2012,February,13,Flagstaff Station,25634,5.0
2012,February,13,Bourke Street Mall (North),23819,6.0
2012,February,13,Princes Bridge,19859,7.0
2012,February,13,State Library,19186,8.0
2012,February,13,Australia on Collins,18682,9.0
2012,February,13,Collins Place (South),14743,10.0
2012,February,14,Town Hall (West),41644,1.0
2012,February,14,Flinders Street Station Underpass,32493,2.0
2012,February,14,Melbourne Central,30136,3.0
2012,February,14,Bourke Street Mall (South),29008,4.0
2012,February,14,Flagstaff Station,27299,5.0
2012,February,14,Bourke Street Mall (North),26252,6.0
2012,February,14,Princes Bridge,22351,7.0
2012,February,14,State Library,20382,8.0
2012,February,14,Australia on Collins,20164,9.0
2012,February,14,Collins Place (South),15807,10.0
2012,February,15,Town Hall (West),37671,1.0
2012,February,15,Flinders Street Station Underpass,30731,2.0
2012,February,15,Flagstaff Station,26590,3.0
2012,February,15,Bourke Street Mall (South),26422,4.0
2012,February,15,Melbourne Central,25509,5.0
2012,February,15,Bourke Street Mall (North),23591,6.0
2012,February,15,Princes Bridge,22546,7.0
2012,February,15,Australia on Collins,19168,8.0
2012,February,15,State Library,19076,9.0
2012,February,15,Collins Place (South),14941,10.0
2012,February,16,Town Hall (West),36695,1.0
2012,February,16,Flinders Street Station Underpass,28871,2.0
2012,February,16,Flagstaff Station,28181,3.0
2012,February,16,Bourke Street Mall (South),26927,4.0
2012,February,16,Bourke Street Mall (North),23442,5.0
2012,February,16,Melbourne Central,22813,6.0
2012,February,16,Princes Bridge,18668,7.0
2012,February,16,Australia on Collins,17665,8.0
2012,February,16,State Library,17301,9.0
2012,February,16,Collins Place (South),15433,10.0
2012,February,17,Town Hall (West),49310,1.0
2012,February,17,Bourke Street Mall (South),35162,2.0
2012,February,17,Flinders Street Station Underpass,33423,3.0
2012,February,17,Melbourne Central,32257,4.0
2012,February,17,Bourke Street Mall (North),31489,5.0
2012,February,17,Princes Bridge,24559,6.0
2012,February,17,Flagstaff Station,24048,7.0
2012,February,17,State Library,22253,8.0
2012,February,17,Australia on Collins,22140,9.0
2012,February,17,Birrarung Marr,18588,10.0
2012,February,18,Town Hall (West),43969,1.0
2012,February,18,Melbourne Central,30899,2.0
2012,February,18,Bourke Street Mall (South),29110,3.0
2012,February,18,Birrarung Marr,26752,4.0
2012,February,18,Bourke Street Mall (North),26695,5.0
2012,February,18,Princes Bridge,26219,6.0
2012,February,18,Flinders Street Station Underpass,24038,7.0
2012,February,18,State Library,18639,8.0
2012,February,18,Australia on Collins,15240,9.0
2012,February,18,Sandridge Bridge,7626,10.0
2012,February,19,Town Hall (West),33392,1.0
2012,February,19,Melbourne Central,25321,2.0
2012,February,19,Bourke Street Mall (South),23559,3.0
2012,February,19,Birrarung Marr,23009,4.0
2012,February,19,Bourke Street Mall (North),21786,5.0
2012,February,19,Princes Bridge,20964,6.0
2012,February,19,Flinders Street Station Underpass,19761,7.0
2012,February,19,State Library,15006,8.0
2012,February,19,Australia on Collins,11796,9.0
2012,February,19,Waterfront City,7125,10.0
2012,February,20,Town Hall (West),39810,1.0
2012,February,20,Flinders Street Station Underpass,29510,2.0
2012,February,20,Melbourne Central,26865,3.0
2012,February,20,Bourke Street Mall (South),26713,4.0
2012,February,20,Flagstaff Station,26403,5.0
2012,February,20,Bourke Street Mall (North),22892,6.0
2012,February,20,State Library,20025,7.0
2012,February,20,Princes Bridge,19340,8.0
2012,February,20,Australia on Collins,18836,9.0
2012,February,20,Collins Place (South),14883,10.0
2012,February,21,Town Hall (West),40799,1.0
2012,February,21,Flinders Street Station Underpass,31011,2.0
2012,February,21,Melbourne Central,29250,3.0
2012,February,21,Flagstaff Station,27651,4.0
2012,February,21,Bourke Street Mall (South),27403,5.0
2012,February,21,Bourke Street Mall (North),23376,6.0
2012,February,21,State Library,20578,7.0
2012,February,21,Princes Bridge,20553,8.0
2012,February,21,Australia on Collins,19037,9.0
2012,February,21,Collins Place (South),15155,10.0
2012,February,22,Town Hall (West),41294,1.0
2012,February,22,Flinders Street Station Underpass,31974,2.0
2012,February,22,Melbourne Central,30057,3.0
2012,February,22,Bourke Street Mall (South),29228,4.0
2012,February,22,Flagstaff Station,26958,5.0
2012,February,22,Bourke Street Mall (North),25220,6.0
2012,February,22,Princes Bridge,24837,7.0
2012,February,22,State Library,20873,8.0
2012,February,22,Australia on Collins,19824,9.0
2012,February,22,Collins Place (South),15342,10.0
2012,February,23,Town Hall (West),41759,1.0
2012,February,23,Flinders Street Station Underpass,32280,2.0
2012,February,23,Bourke Street Mall (South),31042,3.0
2012,February,23,Melbourne Central,30444,4.0
2012,February,23,Bourke Street Mall (North),27604,5.0
2012,February,23,Flagstaff Station,27096,6.0
2012,February,23,Princes Bridge,22654,7.0
2012,February,23,State Library,22161,8.0
2012,February,23,Australia on Collins,19885,9.0
2012,February,23,Collins Place (South),15031,10.0
2012,February,24,Town Hall (West),45747,1.0
2012,February,24,Melbourne Central,34126,2.0
2012,February,24,Flinders Street Station Underpass,33748,3.0
2012,February,24,Bourke Street Mall (South),33627,4.0
2012,February,24,Bourke Street Mall (North),31528,5.0
2012,February,24,Princes Bridge,25119,6.0
2012,February,24,Flagstaff Station,24338,7.0
2012,February,24,State Library,23779,8.0
2012,February,24,Australia on Collins,21920,9.0
2012,February,24,Collins Place (South),15014,10.0
2012,February,25,Town Hall (West),35303,1.0
2012,February,25,Melbourne Central,31736,2.0
2012,February,25,Bourke Street Mall (South),24027,3.0
2012,February,25,Bourke Street Mall (North),23795,4.0
2012,February,25,Princes Bridge,22467,5.0
2012,February,25,State Library,20042,6.0
2012,February,25,Flinders Street Station Underpass,19505,7.0
2012,February,25,Australia on Collins,12684,8.0
2012,February,25,New Quay,5399,9.0
2012,February,25,Sandridge Bridge,5026,10.0
2012,February,26,Town Hall (West),30000,1.0
2012,February,26,Melbourne Central,23974,2.0
2012,February,26,Bourke Street Mall (South),20233,3.0
2012,February,26,Bourke Street Mall (North),19287,4.0
2012,February,26,Princes Bridge,16817,5.0
2012,February,26,State Library,16489,6.0
2012,February,26,Flinders Street Station Underpass,16405,7.0
2012,February,26,Australia on Collins,9995,8.0
2012,February,26,Sandridge Bridge,4722,9.0
2012,February,26,New Quay,4018,10.0
2012,February,27,Town Hall (West),40832,1.0
2012,February,27,Flagstaff Station,31900,2.0
2012,February,27,Melbourne Central,26900,3.0
2012,February,27,Flinders Street Station Underpass,25290,4.0
2012,February,27,Bourke Street Mall (South),25140,5.0
2012,February,27,State Library,23290,6.0
2012,February,27,Bourke Street Mall (North),19458,7.0
2012,February,27,Princes Bridge,18493,8.0
2012,February,27,Australia on Collins,16422,9.0
2012,February,27,Collins Place (South),15294,10.0
2012,February,28,Town Hall (West),43809,1.0
2012,February,28,Melbourne Central,30883,2.0
2012,February,28,Flagstaff Station,29005,3.0
2012,February,28,Flinders Street Station Underpass,28422,4.0
2012,February,28,Bourke Street Mall (South),27103,5.0
2012,February,28,State Library,24076,6.0
2012,February,28,Bourke Street Mall (North),21749,7.0
2012,February,28,Princes Bridge,19362,8.0
2012,February,28,Australia on Collins,17950,9.0
2012,February,28,Collins Place (South),15246,10.0
2012,February,29,Town Hall (West),48273,1.0
2012,February,29,Melbourne Central,32054,2.0
2012,February,29,Flinders Street Station Underpass,30804,3.0
2012,February,29,Bourke Street Mall (South),29321,4.0
2012,February,29,Flagstaff Station,26737,5.0
2012,February,29,Bourke Street Mall (North),24351,6.0
2012,February,29,State Library,24284,7.0
2012,February,29,Princes Bridge,23051,8.0
2012,February,29,Australia on Collins,18778,9.0
2012,February,29,Southern Cross Station,14966,10.0
2012,January,1,Town Hall (West),32140,1.0
2012,January,1,Princes Bridge,29987,2.0
2012,January,1,Melbourne Central,27752,3.0
2012,January,1,Flinders Street Station Underpass,26988,4.0
2012,January,1,Bourke Street Mall (North),18889,5.0
2012,January,1,Bourke Street Mall (South),16946,6.0
2012,January,1,New Quay,12028,7.0
2012,January,1,State Library,11594,8.0
2012,January,1,Sandridge Bridge,9112,9.0
2012,January,1,Australia on Collins,7379,10.0
2012,January,2,Town Hall (West),22080,1.0
2012,January,2,Bourke Street Mall (North),18294,2.0
2012,January,2,Bourke Street Mall (South),18288,3.0
2012,January,2,Melbourne Central,17162,4.0
2012,January,2,Flinders Street Station Underpass,13486,5.0
2012,January,2,Princes Bridge,10743,6.0
2012,January,2,State Library,7698,7.0
2012,January,2,Australia on Collins,7347,8.0
2012,January,2,Sandridge Bridge,3708,9.0
2012,January,2,New Quay,3124,10.0
2012,January,3,Town Hall (West),29092,1.0
2012,January,3,Bourke Street Mall (South),27305,2.0
2012,January,3,Flinders Street Station Underpass,23327,3.0
2012,January,3,Bourke Street Mall (North),22497,4.0
2012,January,3,Melbourne Central,19143,5.0
2012,January,3,Princes Bridge,14824,6.0
2012,January,3,State Library,14462,7.0
2012,January,3,Australia on Collins,13380,8.0
2012,January,3,Flagstaff Station,12186,9.0
2012,January,3,Collins Place (South),9413,10.0
2012,January,4,Town Hall (West),33470,1.0
2012,January,4,Bourke Street Mall (South),31184,2.0
2012,January,4,Flinders Street Station Underpass,26885,3.0
2012,January,4,Bourke Street Mall (North),26591,4.0
2012,January,4,Melbourne Central,21062,5.0
2012,January,4,Princes Bridge,18658,6.0
2012,January,4,Australia on Collins,16924,7.0
2012,January,4,State Library,15296,8.0
2012,January,4,Flagstaff Station,13826,9.0
2012,January,4,Collins Place (South),10935,10.0
2012,January,5,Town Hall (West),35774,1.0
2012,January,5,Bourke Street Mall (South),32576,2.0
2012,January,5,Bourke Street Mall (North),27882,3.0
2012,January,5,Flinders Street Station Underpass,27810,4.0
